user_id,num_sessions,num_empty_sessions,num_clicks,avg_clicks_per_session,avg_session_duration,std_session_duration,num_canceled_trips,num_not_canceled_trips,num_flights,num_hotels,avg_bags,num_flight_discounts,num_hotel_discounts,avg_night,avg_rooms,avg_seats,avg_money_spent_per_flight,avg_money_spent_per_seat,avg_money_spent_per_hotel,avg_time_after_booking,num_fam_and_fri_trips,num_winter,num_spring,num_summer,num_fall,avg_flight_km,avg_money_spent_per_km,gender,married,has_children,home_country,age,hotel_hunter_index,flight_fanatic_index,bundle_index
512831,4,0,86,21.5,2.6166666666666667,0.6634645319722715,,4.0,6,2,1.0,0,1,2.0,1.0,2.0,760.1066666666666,305.31166666666667,553.5,6.0,1,3.0,0.0,1.0,0.0,1678.66056172184,0.3771118604893047,F,False,False,usa,45,0.8,0.8,0.8
512835,5,0,108,21.6,2.6866666666666665,0.7062616764029855,,5.0,10,5,0.2,1,1,3.2,1.8,1.8,664.0284,498.85060000000004,1456.72,9.2,2,3.0,2.0,0.0,0.0,2813.9360061951743,0.28981048192055864,F,True,False,usa,42,0.8333333333333334,0.8333333333333334,0.8333333333333334
512846,4,0,124,31.0,3.7874999999999996,1.6106919952938563,,4.0,8,3,0.0,0,1,2.0,1.0,1.0,360.07,360.07,245.5,6.5,0,3.0,1.0,0.0,0.0,2191.10669125351,0.17167898524108527,F,True,True,canada,39,0.8,0.8,0.8
512848,3,0,105,35.0,4.383333333333334,1.189304184994085,,3.0,4,3,0.0,0,1,2.0,1.0,1.0,261.09000000000003,261.09000000000003,200.5,4.333333333333333,0,1.0,1.0,1.0,0.0,1329.4311297729491,0.19559209245736667,F,False,False,usa,37,0.75,0.75,0.75
512880,2,0,33,16.5,2.033333333333333,0.7071067811865472,,2.0,4,1,0.5,0,1,3.0,1.0,1.0,189.205,189.205,405.0,6.0,0,2.0,0.0,0.0,0.0,1027.7765861646537,0.1850951761322382,F,False,False,usa,49,0.6666666666666666,0.6666666666666666,0.6666666666666666
512887,3,0,121,40.333333333333336,4.977777777777778,4.113201420539228,,3.0,6,3,0.6666666666666666,3,0,2.6666666666666665,1.0,1.0,420.4334999999999,420.4334999999999,434.3333333333333,8.0,0,2.0,0.0,1.0,0.0,2512.3707753096755,0.16732075943410443,M,False,False,usa,41,0.75,0.75,0.75
512888,3,0,51,17.0,2.1,0.5085382100797453,,3.0,4,3,0.5,1,0,8.333333333333334,1.3333333333333333,1.0,341.025,341.025,1743.0,5.0,0,3.0,0.0,0.0,0.0,2028.6334394755042,0.17153563361097973,F,True,False,usa,39,0.75,0.75,0.75
512900,4,0,66,16.5,2.0583333333333336,0.8710891437139465,,4.0,2,4,0.0,1,1,6.75,1.25,1.0,355.4105,355.4105,1168.275,6.5,0,2.0,2.0,0.0,0.0,2264.656122315359,0.1569379547286995,F,False,False,usa,33,0.8,0.8,0.8
512904,5,0,104,20.8,2.56,0.49252749500239407,,5.0,8,5,1.25,0,1,8.0,1.0,1.0,407.7,407.7,1441.0,8.2,0,2.0,2.0,1.0,0.0,2167.7827152193613,0.18245693557491602,F,True,False,usa,65,0.8333333333333334,0.8333333333333334,0.8333333333333334
512922,2,0,30,15.0,1.85,0.8485281374238571,,2.0,4,1,1.0,0,1,0.0,1.0,1.0,339.64,339.64,0.0,7.5,0,1.0,1.0,0.0,0.0,1797.1666837745508,0.1854710686347524,F,False,True,usa,36,0.6666666666666666,0.6666666666666666,0.6666666666666666
512943,4,0,66,16.5,2.029166666666667,0.24357484209930985,,4.0,8,2,0.5,0,0,2.0,1.0,1.0,410.4375,410.4375,665.5,5.75,0,3.0,0.0,1.0,0.0,2361.67775696482,0.17607696165224956,F,True,True,canada,48,0.8,0.8,0.8
512945,3,0,52,17.333333333333332,2.1333333333333333,1.05,,3.0,4,2,0.0,0,0,8.5,1.0,1.0,482.375,482.375,1391.5,80.33333333333333,0,2.0,1.0,0.0,0.0,2677.3332123522778,0.18087106611957277,F,False,False,usa,26,0.75,0.75,0.75
512974,3,0,91,30.333333333333332,3.744444444444445,1.84934923489118,,3.0,1,2,0.0,1,1,6.0,1.0,1.0,881.34,881.34,764.9,60.0,0,1.0,2.0,0.0,0.0,8916.019613663615,0.09884904230687927,F,False,False,canada,19,0.75,0.75,0.75
512976,5,0,141,28.2,3.496666666666667,1.6137602740872705,,5.0,8,5,0.5,0,0,4.4,2.0,2.0,963.1775,516.8820833333333,1520.8,6.4,3,3.0,0.0,2.0,0.0,3104.4876980551403,0.3192134324553881,F,False,False,usa,38,0.8333333333333334,0.8333333333333334,0.8333333333333334
512984,3,0,56,18.666666666666668,2.288888888888889,0.6274581290442444,,3.0,4,3,0.5,0,0,2.0,1.0,1.0,506.47499999999997,506.47499999999997,428.6666666666667,4.666666666666667,0,1.0,2.0,0.0,0.0,3062.214651369667,0.1650644147761841,F,False,False,usa,59,0.75,0.75,0.75
512999,3,0,90,30.0,3.6888888888888887,1.6734307187243724,,3.0,6,2,0.6666666666666666,0,0,1.5,1.0,1.3333333333333333,514.4166666666666,472.0166666666667,251.5,5.666666666666667,1,2.0,1.0,0.0,0.0,2702.630983294694,0.23620440282898614,F,True,False,usa,36,0.75,0.75,0.75
513004,4,0,119,29.75,3.7,2.391961847831499,,4.0,8,3,0.5,0,0,5.0,1.0,1.0,393.4625,393.4625,703.0,7.25,0,1.0,2.0,1.0,0.0,2063.475734316159,0.18506997586452684,F,False,False,usa,42,0.8,0.8,0.8
513005,1,0,22,22.0,2.7,0.0,,1.0,2,1,1.0,1,1,1.0,1.0,1.0,15.812999999999999,15.812999999999999,175.5,10.0,0,0.0,1.0,0.0,0.0,129.63818718163338,0.1219779475768566,F,False,False,usa,30,0.5,0.5,0.5
513006,2,0,51,25.5,3.125,1.590990257669732,,2.0,4,2,1.0,0,1,4.0,1.5,1.5,664.385,505.985,505.79999999999995,5.5,1,1.0,1.0,0.0,0.0,2667.962340005966,0.2867960368483901,F,True,False,usa,60,0.6666666666666666,0.6666666666666666,0.6666666666666666
513026,3,0,73,24.333333333333332,2.9555555555555557,0.816553280110526,,3.0,6,3,0.3333333333333333,1,0,5.333333333333333,1.0,1.0,221.25466666666668,221.25466666666668,1057.6666666666667,6.666666666666667,0,2.0,1.0,0.0,0.0,1335.9650889212392,0.16542987893794167,F,True,False,usa,42,0.75,0.75,0.75
513030,3,0,73,24.333333333333332,3.005555555555555,0.42371811034818563,,3.0,6,3,0.0,0,0,4.0,1.0,1.0,202.27666666666667,202.27666666666667,720.3333333333334,7.333333333333333,0,2.0,1.0,0.0,0.0,1206.492216535696,0.16428704160820753,F,False,False,usa,40,0.75,0.75,0.75
513031,3,0,38,12.666666666666666,1.5555555555555554,0.6014642626617639,,3.0,4,2,1.0,1,0,4.0,1.5,1.0,350.4,350.4,1495.0,12.0,0,2.0,0.0,1.0,0.0,2077.025481696118,0.1700510485929131,F,True,True,usa,48,0.75,0.75,0.75
513058,6,0,207,34.5,4.269444444444445,2.132927478755344,,6.0,10,3,0.4,0,2,3.6666666666666665,1.3333333333333333,1.2,385.26200000000006,361.778,595.6666666666666,10.333333333333334,1,2.0,3.0,1.0,0.0,1976.287529566686,0.22340231177168227,F,False,True,usa,53,0.8571428571428571,0.8571428571428571,0.8571428571428571
513089,3,0,72,24.0,2.9722222222222228,1.4550995893116094,,3.0,2,3,1.0,1,1,8.333333333333334,1.0,1.0,215.62,215.62,740.2000000000002,6.0,0,2.0,1.0,0.0,0.0,1210.302759414204,0.1781537704700944,F,True,False,usa,41,0.75,0.75,0.75
513090,2,0,37,18.5,2.275,0.67175144212722,,2.0,4,1,1.5,2,0,1.0,1.0,1.5,537.3607499999999,360.72825,65.0,114.0,1,2.0,0.0,0.0,0.0,2406.404228733556,0.21763782034648035,M,False,True,usa,23,0.6666666666666666,0.6666666666666666,0.6666666666666666
513093,4,0,93,23.25,2.8583333333333334,1.092864059182043,,4.0,4,4,0.0,1,1,4.25,1.25,1.0,347.91,347.91,2919.625,4.75,0,2.0,1.0,1.0,0.0,1969.118151834357,0.18130561654007177,F,False,False,usa,57,0.8,0.8,0.8
513096,2,0,45,22.5,2.7916666666666665,2.133105456579418,,2.0,4,1,1.5,0,0,2.0,1.0,1.5,523.895,371.2825,368.0,9.5,1,1.0,1.0,0.0,0.0,1967.757097145557,0.27656833311101103,F,True,True,usa,31,0.6666666666666666,0.6666666666666666,0.6666666666666666
513103,3,0,67,22.333333333333332,2.8222222222222224,0.16694421334796358,,3.0,5,3,0.3333333333333333,1,0,2.3333333333333335,1.3333333333333333,1.3333333333333333,601.4423333333333,370.824,382.3333333333333,8.666666666666666,1,1.0,2.0,0.0,0.0,2876.8514065747113,0.1986546962152119,F,False,True,usa,33,0.75,0.75,0.75
513126,5,0,106,21.2,2.663333333333333,0.40438567949146975,,5.0,9,5,0.4,2,0,3.8,1.0,1.0,302.8824,302.8824,391.8,6.6,0,3.0,2.0,0.0,0.0,2187.42564329691,0.14072449980176122,F,False,False,usa,38,0.8333333333333334,0.8333333333333334,0.8333333333333334
513164,2,0,38,19.0,2.3666666666666667,1.3199326582148885,,2.0,3,1,0.0,0,1,4.0,1.0,1.0,154.885,154.885,400.0,7.5,0,0.0,2.0,0.0,0.0,1324.3735039903038,0.13400707645881405,F,False,False,usa,44,0.6666666666666666,0.6666666666666666,0.6666666666666666
513216,4,0,98,24.5,3.004166666666667,0.589314573607905,,4.0,8,3,0.5,1,1,4.333333333333333,1.0,1.0,274.0615,274.0615,522.3333333333334,6.25,0,2.0,2.0,0.0,0.0,1599.3383203885858,0.16195813200024345,F,True,False,usa,40,0.8,0.8,0.8
513220,5,0,158,31.6,3.8733333333333335,2.5263775120383993,,5.0,10,5,0.4,3,1,3.0,1.0,1.0,242.5438,242.5438,1044.4,7.6,0,3.0,1.0,1.0,0.0,1395.9612370048776,0.17400074980056868,F,False,False,usa,47,0.8333333333333334,0.8333333333333334,0.8333333333333334
513221,1,0,16,16.0,1.95,0.0,,1.0,2,1,0.0,0,0,6.0,2.0,2.0,747.21,373.605,1092.0,6.0,1,0.0,1.0,0.0,0.0,2200.5841415035657,0.33955075196055134,F,False,False,usa,33,0.5,0.5,0.5
513227,2,0,52,26.0,3.291666666666667,0.4831896338108072,,2.0,4,2,0.0,0,0,3.0,1.0,1.0,511.95000000000005,511.95000000000005,497.5,6.0,0,1.0,1.0,0.0,0.0,3127.301432257199,0.16525353384936342,F,True,False,usa,65,0.6666666666666666,0.6666666666666666,0.6666666666666666
513233,3,0,67,22.333333333333332,2.761111111111111,0.21430335024428776,,3.0,4,3,1.0,0,1,2.3333333333333335,1.6666666666666667,1.0,367.405,367.405,880.2333333333332,5.333333333333333,0,1.0,1.0,1.0,0.0,2147.8580055290217,0.17209730821308916,F,True,True,usa,40,0.75,0.75,0.75
513236,8,0,168,21.0,2.6145833333333335,0.8761132374082158,,8.0,11,8,0.16666666666666666,0,1,3.875,1.625,1.6666666666666667,551.1316666666667,291.2133333333333,1040.375,5.625,2,3.0,4.0,1.0,0.0,1753.0940824581273,0.27982737030595417,F,True,True,usa,45,1.0,1.0,1.0
513237,2,0,82,41.0,5.166666666666666,0.5421151989096861,,2.0,2,2,0.0,1,0,4.0,1.0,1.0,588.8,588.8,735.0,3.5,0,1.0,1.0,0.0,0.0,3507.7518120985974,0.16785680160414088,F,True,True,canada,38,0.6666666666666666,0.6666666666666666,0.6666666666666666
513242,2,0,38,19.0,2.3833333333333333,0.7542472332656506,,2.0,4,2,0.0,2,0,3.0,1.0,1.0,437.346,437.346,534.0,6.0,0,2.0,0.0,0.0,0.0,2756.796937299221,0.157047121425328,F,False,False,usa,31,0.6666666666666666,0.6666666666666666,0.6666666666666666
513259,3,0,86,28.666666666666668,3.538888888888889,0.709916531348215,,3.0,6,2,0.3333333333333333,0,0,4.5,1.0,1.0,424.3833333333334,424.3833333333334,1791.0,7.333333333333333,0,1.0,2.0,0.0,0.0,2463.3916278183265,0.1729671821739395,F,True,False,usa,56,0.75,0.75,0.75
513289,1,0,25,25.0,3.1166666666666667,0.0,,1.0,1,1,0.0,0,0,2.0,1.0,1.0,189.31,189.31,874.0,9.0,0,1.0,0.0,0.0,0.0,2444.0072574568003,0.07745885345569445,F,False,False,canada,36,0.5,0.5,0.5
513296,3,0,103,34.333333333333336,4.205555555555556,2.432267650963998,,3.0,6,3,0.0,0,0,2.6666666666666665,1.3333333333333333,1.3333333333333333,342.5833333333333,246.07666666666668,845.6666666666666,6.666666666666667,1,2.0,0.0,1.0,0.0,1438.8029710713247,0.23912548097289157,F,False,False,usa,39,0.75,0.75,0.75
513317,1,0,37,37.0,4.666666666666667,0.0,,1.0,2,0,0.0,1,0,0.0,0.0,1.0,70.1765,70.1765,0.0,10.0,0,1.0,0.0,0.0,0.0,394.5817824283257,0.17785032945039042,F,True,False,usa,56,0.5,0.5,0.5
513322,3,0,64,21.333333333333332,2.661111111111111,0.4738533919231105,,3.0,6,3,1.0,0,0,1.0,1.0,1.0,567.8866666666667,567.8866666666667,198.0,9.0,0,1.0,1.0,1.0,0.0,3243.9044397784037,0.1768848241561571,F,False,False,usa,53,0.75,0.75,0.75
513338,3,0,71,23.666666666666668,2.9277777777777776,0.6669443865981743,,3.0,6,3,0.0,0,0,1.6666666666666667,1.0,1.0,336.9766666666667,336.9766666666667,216.33333333333334,6.333333333333333,0,1.0,2.0,0.0,0.0,1880.8266040685246,0.1829630428072974,F,True,False,usa,56,0.75,0.75,0.75
513339,2,0,69,34.5,4.266666666666667,3.064129385141706,,2.0,4,2,0.5,0,0,3.0,2.5,2.5,303.43,164.00125,622.5,8.5,1,2.0,0.0,0.0,0.0,934.376401568994,0.44088416251255275,F,False,False,usa,30,0.6666666666666666,0.6666666666666666,0.6666666666666666
513345,2,0,33,16.5,2.033333333333333,0.730677007226099,,2.0,0,2,0.0,1,1,8.0,1.0,0.0,0.0,0.0,692.6,3.5,0,1.0,1.0,0.0,0.0,0.0,0.0,F,True,True,usa,25,0.6666666666666666,0.6666666666666666,0.6666666666666666
513347,1,0,28,28.0,3.433333333333333,0.0,,1.0,2,1,1.0,1,0,2.0,1.0,1.0,322.082,322.082,258.0,9.0,0,1.0,0.0,0.0,0.0,2227.542640407648,0.14459072260051456,F,True,True,usa,51,0.5,0.5,0.5
513366,3,0,82,27.333333333333332,3.422222222222222,0.36222051806006755,,3.0,6,3,0.3333333333333333,0,1,3.6666666666666665,1.0,1.0,269.62333333333333,269.62333333333333,866.6999999999999,7.333333333333333,0,1.0,1.0,1.0,0.0,1424.6767511925555,0.18488411609822608,F,False,False,canada,46,0.75,0.75,0.75
513381,3,0,83,27.666666666666668,3.4444444444444446,1.111846978546825,,3.0,6,3,0.6666666666666666,0,1,1.0,1.0,1.0,433.13000000000005,433.13000000000005,152.79999999999998,9.666666666666666,0,3.0,0.0,0.0,0.0,2494.5122663351526,0.17923266032198568,F,True,True,usa,53,0.75,0.75,0.75
513387,5,0,92,18.4,2.27,0.6746809945777668,,5.0,8,5,0.25,0,0,2.8,1.8,1.25,185.635,171.5175,1177.0,6.4,1,3.0,2.0,0.0,0.0,911.8249063322245,0.24066129276617393,F,True,True,usa,51,0.8333333333333334,0.8333333333333334,0.8333333333333334
513397,5,0,96,19.2,2.3633333333333333,1.0116954965688925,,5.0,8,4,0.5,0,1,2.75,1.0,1.0,362.6825,362.6825,365.79999999999995,6.6,0,3.0,1.0,1.0,0.0,1963.7858146755905,0.1798094686837329,F,False,False,usa,55,0.8333333333333334,0.8333333333333334,0.8333333333333334
513402,1,0,34,34.0,4.233333333333333,0.0,,1.0,2,1,1.0,0,0,0.0,1.0,1.0,584.21,584.21,0.0,11.0,0,1.0,0.0,0.0,0.0,3249.1206065195156,0.17980557533867927,F,True,True,usa,47,0.5,0.5,0.5
513408,2,0,44,22.0,2.7916666666666665,0.341768277573498,,2.0,4,2,0.5,1,0,5.5,2.5,2.5,1265.443,392.27200000000005,1305.0,5.0,1,1.0,1.0,0.0,0.0,2334.9012982587615,0.418202546371755,M,False,True,usa,33,0.6666666666666666,0.6666666666666666,0.6666666666666666
513422,2,0,41,20.5,2.55,0.11785113019775798,,2.0,4,2,0.5,0,0,1.0,1.0,1.0,286.71500000000003,286.71500000000003,53.0,6.0,0,1.0,1.0,0.0,0.0,1637.775807871481,0.17485059133386194,F,True,False,usa,44,0.6666666666666666,0.6666666666666666,0.6666666666666666
513438,1,0,58,58.0,7.166666666666667,0.0,,1.0,2,1,1.0,0,0,12.0,1.0,1.0,348.1,348.1,7416.0,13.0,0,1.0,0.0,0.0,0.0,1962.1943824991429,0.17740342297619033,F,True,True,usa,53,0.5,0.5,0.5
513495,2,0,46,23.0,2.8916666666666666,0.38890872965260104,,2.0,2,2,1.0,1,1,8.5,1.0,1.0,344.89,344.89,2768.0,6.5,0,1.0,1.0,0.0,0.0,1869.9579240336718,0.18443730501488526,F,False,False,usa,32,0.6666666666666666,0.6666666666666666,0.6666666666666666
513497,2,0,33,16.5,2.075,0.7896025723249779,,2.0,2,2,0.0,0,1,4.0,1.0,1.0,673.96,673.96,492.325,10.0,0,1.0,1.0,0.0,0.0,3593.228396317528,0.18756391903467615,F,False,False,usa,46,0.6666666666666666,0.6666666666666666,0.6666666666666666
513509,2,0,32,16.0,2.0083333333333333,0.01178511301977575,,2.0,4,0,0.5,0,0,0.0,0.0,1.0,299.385,299.385,0.0,4.5,0,1.0,1.0,0.0,0.0,2002.731383934503,0.14320243476173466,F,False,False,usa,38,0.6666666666666666,0.6666666666666666,0.6666666666666666
513543,1,0,11,11.0,1.3833333333333333,0.0,1.0,1.0,0,1,0.0,0,0,5.0,1.0,0.0,0.0,0.0,300.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,F,False,True,usa,34,0.6666666666666666,0.6666666666666666,0.6666666666666666
513555,5,0,109,21.8,2.663333333333333,0.8407503262628632,,5.0,8,4,0.5,0,0,2.25,1.25,1.0,570.6700000000001,570.6700000000001,579.0,8.0,0,2.0,2.0,1.0,0.0,3210.369506174716,0.1781514093198692,F,False,False,usa,47,0.8333333333333334,0.8333333333333334,0.8333333333333334
513568,2,0,29,14.5,1.8083333333333333,0.08249579113843056,,2.0,2,2,0.0,0,0,5.0,1.5,2.0,1185.97,592.985,898.0,5.5,1,1.0,1.0,0.0,0.0,3188.3818862108483,0.3719661076764666,F,False,False,canada,62,0.6666666666666666,0.6666666666666666,0.6666666666666666
513569,2,0,35,17.5,2.1416666666666666,1.2845773191555612,,2.0,2,2,1.0,1,1,1.5,1.0,1.0,628.7,628.7,69.7,3.5,0,2.0,0.0,0.0,0.0,3319.1411213391725,0.18941647161610853,F,False,False,usa,20,0.6666666666666666,0.6666666666666666,0.6666666666666666
513582,3,0,67,22.333333333333332,2.772222222222222,1.3197572728571187,,3.0,6,2,0.6666666666666666,0,0,2.0,1.0,1.0,680.5133333333333,680.5133333333333,192.0,8.0,0,2.0,1.0,0.0,0.0,3821.651136821071,0.17829022869701328,F,True,False,usa,51,0.75,0.75,0.75
513611,3,0,75,25.0,3.0833333333333335,1.7088007490635064,,3.0,4,3,0.5,1,1,5.666666666666667,1.0,1.0,393.22175000000004,393.22175000000004,1731.1666666666667,5.0,0,2.0,1.0,0.0,0.0,2112.3815118258935,0.17783740358300054,F,False,False,usa,50,0.75,0.75,0.75
513613,3,0,59,19.666666666666668,2.388888888888889,0.7874595815612332,,3.0,4,3,0.0,0,1,4.333333333333333,1.0,1.0,334.97,334.97,708.2666666666668,5.666666666666667,0,3.0,0.0,0.0,0.0,2010.7391430425114,0.16945226714872194,M,False,False,usa,49,0.75,0.75,0.75
513620,3,0,79,26.333333333333332,3.261111111111111,2.463755789966325,,3.0,4,3,0.5,1,0,3.0,1.0,1.0,101.71000000000001,101.71000000000001,781.3333333333334,5.666666666666667,0,1.0,0.0,2.0,0.0,576.0555621026037,0.18068916332480184,F,False,False,canada,19,0.75,0.75,0.75
513625,1,0,18,18.0,2.2333333333333334,0.0,1.0,1.0,2,1,1.0,1,0,2.0,4.0,4.0,1035.538,258.8845,880.0,4.0,1,1.0,0.0,0.0,0.0,1702.2506826193196,0.6083346069843116,F,False,True,usa,30,0.6666666666666666,0.6666666666666666,0.6666666666666666
513627,3,0,75,25.0,3.0944444444444446,0.7717824487173496,,3.0,6,3,0.6666666666666666,0,0,1.6666666666666667,1.0,1.0,218.32333333333335,218.32333333333335,518.6666666666666,5.666666666666667,0,3.0,0.0,0.0,0.0,1181.7473304139737,0.18446683008837436,F,True,False,usa,60,0.75,0.75,0.75
513628,3,0,96,32.0,3.9111111111111114,1.4614807306037003,,3.0,6,3,1.0,0,0,2.0,1.0,1.0,424.99333333333334,424.99333333333334,458.6666666666667,5.666666666666667,0,1.0,1.0,1.0,0.0,2282.9811501694253,0.1850310599841614,F,True,False,usa,42,0.75,0.75,0.75
513638,4,0,107,26.75,3.3249999999999997,0.8555375178473731,,4.0,8,4,0.5,0,0,5.0,1.5,1.5,715.525,408.24,1056.75,7.5,1,2.0,2.0,0.0,0.0,2375.065840642682,0.2598975050517255,F,True,True,canada,58,0.8,0.8,0.8
513659,3,0,90,30.0,3.7055555555555557,2.179789320434771,,3.0,5,3,0.0,0,0,4.666666666666667,1.0,1.0,717.5833333333334,717.5833333333334,385.6666666666667,6.333333333333333,0,2.0,0.0,1.0,0.0,4671.281478759581,0.1637590553762184,F,False,False,usa,43,0.75,0.75,0.75
513661,1,0,10,10.0,1.3,0.0,,1.0,0,1,0.0,0,0,10.0,2.0,0.0,0.0,0.0,4720.0,18.0,0,0.0,1.0,0.0,0.0,0.0,0.0,F,False,False,canada,27,0.5,0.5,0.5
513683,4,0,156,39.0,4.8375,3.248286585377088,,4.0,6,4,1.3333333333333333,1,1,4.25,1.0,1.0,261.2906666666667,261.2906666666667,322.75,7.75,0,2.0,2.0,0.0,0.0,1502.6055542640154,0.17272512108656812,M,True,False,usa,55,0.8,0.8,0.8
513714,1,0,11,11.0,1.3666666666666667,0.0,,1.0,2,0,0.0,0,0,0.0,0.0,1.0,248.43,248.43,0.0,196.0,0,0.0,0.0,0.0,1.0,1407.5674265462278,0.1764959854247103,F,False,False,usa,24,0.5,0.5,0.5
513721,5,0,111,22.2,2.796666666666667,0.841080654079421,,5.0,8,5,0.75,0,0,3.0,1.0,1.0,363.645,363.645,489.0,6.8,0,3.0,2.0,0.0,0.0,1987.2258065342314,0.18131179529301808,F,False,False,usa,43,0.8333333333333334,0.8333333333333334,0.8333333333333334
513761,3,0,82,27.333333333333332,3.4055555555555554,0.8758065066194917,,3.0,6,3,0.3333333333333333,0,1,4.333333333333333,1.0,1.0,525.9033333333333,525.9033333333333,995.75,7.666666666666667,0,2.0,1.0,0.0,0.0,3059.8351527398772,0.17232033942605765,F,False,False,usa,40,0.75,0.75,0.75
513776,2,0,32,16.0,2.0166666666666666,0.5185449728701349,,2.0,2,2,0.0,0,1,3.5,1.0,1.0,235.62,235.62,440.2,4.5,0,2.0,0.0,0.0,0.0,1324.7200562595895,0.17786399389564944,F,False,False,usa,68,0.6666666666666666,0.6666666666666666,0.6666666666666666
513787,4,0,75,18.75,2.35,0.1820663289797103,1.0,4.0,7,3,1.0,2,1,3.0,1.0,1.0,269.961,269.961,362.5333333333333,6.5,0,2.0,2.0,0.0,0.0,1753.9704502217696,0.14569352216510206,M,True,False,usa,44,0.8333333333333334,0.8333333333333334,0.8333333333333334
513791,4,0,97,24.25,3.0,0.5992278982775036,,4.0,8,4,0.5,1,0,6.5,1.25,1.25,403.2,376.5575,890.25,6.5,1,2.0,2.0,0.0,0.0,2110.264489950393,0.22872323337965705,F,False,False,canada,40,0.8,0.8,0.8
513796,3,0,58,19.333333333333332,2.3833333333333333,0.31135902820449013,,3.0,6,2,0.6666666666666666,0,0,7.5,1.5,1.3333333333333333,746.6466666666666,581.42,2277.0,6.333333333333333,1,2.0,1.0,0.0,0.0,3140.7084365152627,0.2469721366358727,F,True,False,usa,47,0.75,0.75,0.75
513807,2,0,48,24.0,2.95,0.42426406871192873,1.0,2.0,3,2,1.5,0,0,1.5,1.5,1.5,512.42,278.90999999999997,358.0,7.0,1,2.0,0.0,0.0,0.0,1891.5374069806094,0.21321294941518637,F,True,True,usa,46,0.75,0.75,0.75
513826,4,0,61,15.25,1.9291666666666667,0.6335343248323178,,4.0,8,2,0.5,1,0,1.5,2.0,1.5,397.61325,312.22325,279.0,7.5,1,2.0,2.0,0.0,0.0,1976.182996897528,0.26173877597075884,F,False,False,usa,45,0.8,0.8,0.8
513844,3,0,74,24.666666666666668,3.055555555555556,1.6418429121411549,,3.0,4,2,0.5,0,0,4.5,1.5,2.0,522.3100000000001,210.7866666666667,3456.0,8.333333333333334,1,0.0,2.0,1.0,0.0,1153.4684095485227,0.3680613382197744,M,True,False,usa,38,0.75,0.75,0.75
513853,3,0,84,28.0,3.488888888888889,1.4256902162084835,,3.0,6,3,0.0,0,0,1.6666666666666667,1.0,1.0,417.0133333333333,417.0133333333333,400.0,7.666666666666667,0,2.0,1.0,0.0,0.0,2287.3414845573025,0.18334092688909576,F,False,True,usa,50,0.75,0.75,0.75
513856,1,0,21,21.0,2.566666666666667,0.0,,1.0,2,1,1.0,1,0,8.0,1.0,1.0,320.37350000000004,320.37350000000004,1104.0,4.0,0,0.0,1.0,0.0,0.0,1944.8246232881181,0.1647313059304772,M,False,False,canada,38,0.5,0.5,0.5
513860,3,0,81,27.0,3.288888888888889,0.8028306403202587,,3.0,4,3,0.5,0,0,4.0,1.3333333333333333,1.5,689.59,365.4,909.6666666666666,10.666666666666666,1,0.0,1.0,2.0,0.0,2196.7272278126984,0.2515998692316721,F,True,False,canada,66,0.75,0.75,0.75
513869,1,0,14,14.0,1.7,0.0,1.0,1.0,0,1,0.0,1,0,7.0,1.0,0.0,0.0,0.0,665.0,10.0,0,1.0,0.0,0.0,0.0,0.0,0.0,F,False,True,usa,42,0.6666666666666666,0.6666666666666666,0.6666666666666666
513875,3,0,57,19.0,2.3666666666666667,0.36094013046179535,1.0,3.0,4,3,1.5,0,0,3.6666666666666665,2.0,2.5,1469.075,466.01750000000004,809.3333333333334,6.0,1,3.0,0.0,0.0,0.0,2538.737150685536,0.4573788864740903,F,True,True,usa,36,0.8,0.8,0.8
513917,3,0,71,23.666666666666668,2.8833333333333333,0.6171169527191206,,3.0,6,3,0.6666666666666666,0,1,4.0,1.0,1.0,592.3733333333333,592.3733333333333,781.7333333333332,8.0,0,1.0,2.0,0.0,0.0,3387.756874968854,0.17502025010390118,F,True,True,usa,57,0.75,0.75,0.75
513926,4,0,118,29.5,3.6625,0.7115938031916388,,4.0,8,3,0.5,1,1,1.6666666666666667,1.6666666666666667,1.5,426.21912499999996,371.2270625,671.2666666666667,8.25,2,2.0,2.0,0.0,0.0,2117.300125110587,0.2496199614800917,M,False,False,usa,39,0.8,0.8,0.8
513933,3,0,125,41.666666666666664,5.1611111111111105,0.8317206617965304,,3.0,5,3,0.6666666666666666,0,0,2.3333333333333335,1.0,1.0,289.4533333333333,289.4533333333333,282.0,8.333333333333334,0,1.0,0.0,2.0,0.0,2177.4478395153133,0.1501446585464509,M,False,False,canada,40,0.75,0.75,0.75
513953,2,0,26,13.0,1.6416666666666666,0.67175144212722,,2.0,2,2,0.0,1,0,2.0,1.5,1.0,209.13600000000002,209.13600000000002,334.0,12.5,0,2.0,0.0,0.0,0.0,1506.4946935843795,0.13882292509269048,F,True,False,usa,41,0.6666666666666666,0.6666666666666666,0.6666666666666666
513956,4,0,74,18.5,2.3,0.9468270599647443,,4.0,8,2,0.5,2,1,1.0,1.0,1.0,511.8165,511.8165,86.0,8.5,0,3.0,1.0,0.0,0.0,2961.321236400239,0.16672841311557238,F,False,False,canada,29,0.8,0.8,0.8
